Reaction ID	Reaction Name	Equation	Compartment	Pathway	Pathway index	E.C number	Vc/Vo=inf	Vc/Vo=1000	Vc/Vo=160	Vc/Vo=80	Vc/Vo=40	Vc/Vo=20	Vc/Vo=10	Vc/Vo=5	Vc/Vo=3	Vc/Vo=2
ARG_HIS_mc1	ARG_HIS_mc	ARG_m1 + HIS_c1 <=> ARG_c1 + HIS_m1	c1m1	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN_9514_p1	RXN-9514:3-oxoacyl-[acyl-carrier protein] reductase	Acetoacetyl_ACPs_p1 + NADPH_p1 + PROTON_p1 --> Beta_3_hydroxybutyryl_ACPs_p1 + NADP_p1	p1	palmitate biosynthesis	30	1.1.1.100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SERINE_O_ACETTRAN_RXN_p2	SERINE-O-ACETTRAN-RXN:Serine O-acetyltransferase	ACETYL_COA_p2 + SER_p2 --> ACETYLSERINE_p2 + CO_A_p2	p2	cysteine biosynthesis	62	2.3.1.30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SERINE_O_ACETTRAN_RXN_p1	SERINE-O-ACETTRAN-RXN:Serine O-acetyltransferase	ACETYL_COA_p1 + SER_p1 --> ACETYLSERINE_p1 + CO_A_p1	p1	cysteine biosynthesis	62	2.3.1.30	0.000478479119909	0.000477822021321	0.000474385464734	0.00047032304352	0.000462290483946	0.000446584859328	0.000416540285442	0.000361389961524	0.000296622164152	0.00022709009585
2PGADEHYDRAT_RXN_c2	2PGADEHYDRAT-RXN:Phosphopyruvate hydratase	2_PG_c2 <=> PHOSPHO_ENOL_PYRUVATE_c2 + WATER_c2	c2	glycolysis	1	4.2.1.11	16.4620416437	16.4442611755	16.3512711945	16.241345907	16.0239924186	15.599013025	14.7864143907	13.2945362749	11.5483352098	9.67263421247
2PGADEHYDRAT_RXN_c1	2PGADEHYDRAT-RXN:Phosphopyruvate hydratase	2_PG_c1 <=> PHOSPHO_ENOL_PYRUVATE_c1 + WATER_c1	c1	glycolysis	1	4.2.1.11	-15.3197718885	-15.3027368367	-15.213645305	-15.1083284501	-14.9000871439	-14.4929243	-13.7147801228	-12.285431125	-10.6136330265	-8.81806547028
RXN_9514_p2	RXN-9514:3-oxoacyl-[acyl-carrier protein] reductase	Acetoacetyl_ACPs_p2 + NADPH_p2 + PROTON_p2 --> Beta_3_hydroxybutyryl_ACPs_p2 + NADP_p2	p2	palmitate biosynthesis	30	1.1.1.100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MALIC_NADP_RXN_p1	MALIC-NADP-RXN:Malate dehydrogenase (oxaloacetate decarboxylating) (NADP+)	MAL_p1 + NADP_p1 --> CARBON_DIOXIDE_p1 + NADPH_p1 + PYRUVATE_p1	p1	C4/CAM photosynthetic carbon assimilation cycle		1.1.1.40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FORMATETHFLIG_RXN_p2	FORMATETHFLIG-RXN:Formate--tetrahydrofolate ligase	0.9 ATP_p2 + FORMATE_p2 + 0.4 PROTON_p2 + THF_p2 + 0.1 aATP_p2 --> 10_FORMYL_THF_p2 + 0.8 ADP_p2 + 0.7 Pi_c2 + 0.2 aADP_p2 + 0.3 aPi_c2	p2c2	NA	20	6.3.4.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CO2_ec1	CO2_ec	CARBON_DIOXIDE_e1 <=> CARBON_DIOXIDE_c1	c1e1		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MALIC_NADP_RXN_p2	MALIC-NADP-RXN:Malate dehydrogenase (oxaloacetate decarboxylating) (NADP+)	MAL_p2 + NADP_p2 --> CARBON_DIOXIDE_p2 + NADPH_p2 + PYRUVATE_p2	p2	C4/CAM photosynthetic carbon assimilation cycle		1.1.1.40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FORMATETHFLIG_RXN_p1	FORMATETHFLIG-RXN:Formate--tetrahydrofolate ligase	0.9 ATP_p1 + FORMATE_p1 + 0.4 PROTON_p1 + THF_p1 + 0.1 aATP_p1 --> 10_FORMYL_THF_p1 + 0.8 ADP_p1 + 0.7 Pi_c1 + 0.2 aADP_p1 + 0.3 aPi_c1	c1p1	NA	20	6.3.4.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CO2_ec2	CO2_ec	CARBON_DIOXIDE_e2 <=> CARBON_DIOXIDE_c2	c2e2		116	NA	11.5173297009	11.5015128747	11.4187925351	11.3210071929	11.1276578217	10.7496123661	10.026418294	8.69891112123	7.13990458303	5.46621868517
PHE_PROTON_vc1	PHE_PROTON_vc	PHE_c1 + PROTON_v1 --> PHE_v1 + PROTON_c1	v1c1		116	NA	0.00162941553189	0.0016271778446	0.00161547497514	0.0016016407827	0.00157428665838	0.00152080263447	0.0014184886707	0.00123067944216	0.00101011881451	0.000773333911389
PHE_PROTON_vc2	PHE_PROTON_vc	PHE_c2 + 1.13 PROTON_v2 --> 0.87 PHE_v2 + PROTON_c2 + 0.13 bPHE_v2	c2v2		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARG_PROTON_vc2	ARG_PROTON_vc	ARG_c2 + 1.11 PROTON_v2 --> 0.89 ARG_v2 + PROTON_c2 + 0.11 bARG_v2	c2v2		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARG_PROTON_vc1	ARG_PROTON_vc	ARG_c1 + PROTON_v1 --> ARG_v1 + PROTON_c1	v1c1		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.03474904229e-05	7.41555410379e-05	5.67725239626e-05
ILE_PROTON_rev_vc1	ILE_PROTON_rev_vc	ILE_v1 + PROTON_v1 --> ILE_c1 + PROTON_c1	v1c1		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ILE_PROTON_rev_vc2	ILE_PROTON_rev_vc	0.76 ILE_v2 + 0.76 PROTON_v2 + 0.24 bILE_v2 --> ILE_c2 + PROTON_c2	c2v2		116	NA	0.000497876979982	0.000497193242183	0.000493617365318	0.00048939025086	0.000481032046008	0.000464689704977	0.000433427104189	0.000376040949652	0.000308647422926	0.000236296478574
RXN_6902_m2	RXN-6902:NIL	4_AMINO_BUTYRATE_m2 + PYRUVATE_m2 --> L_ALPHA_ALANINE_m2 + SUCC_S_ALD_m2	m2	glutamate degradation	83	2.6.1.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN_6902_m1	RXN-6902:NIL	4_AMINO_BUTYRATE_m1 + PYRUVATE_m1 --> L_ALPHA_ALANINE_m1 + SUCC_S_ALD_m1	m1	glutamate degradation	83	2.6.1.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LYSINE_TRNA_LIGASE_RXN_c2	LYSINE--TRNA-LIGASE-RXN:Lysine--tRNA ligase	0.65 ATP_c2 + LYS_c2 + LYS_tRNAs_c2 + PROTON_c2 + 0.35 aATP_c2 --> AMP_c2 + Charged_LYS_tRNAs_c2 + 0.65 PPI_c2 + 0.35 aPPI_c2	c2	tRNA charging pathway	111	6.1.1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LYSINE_TRNA_LIGASE_RXN_c1	LYSINE--TRNA-LIGASE-RXN:Lysine--tRNA ligase	0.65 ATP_c1 + LYS_c1 + LYS_tRNAs_c1 + PROTON_c1 + 0.35 aATP_c1 --> AMP_c1 + Charged_LYS_tRNAs_c1 + 0.65 PPI_c1 + 0.35 aPPI_c1	c1	tRNA charging pathway	111	6.1.1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN0_5330_NADP_mc2	RXN0-5330:NADH dehydrogenase (ubiquinone)	NADPH_m2 + PROTON_m2 + UBIQUINONE_mc2 --> NADP_m2 + UBIQUINOL_mc2	mc2m2		116	1.6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN0_5330_NADP_mc1	RXN0-5330:NADH dehydrogenase (ubiquinone)	NADPH_m1 + PROTON_m1 + UBIQUINONE_mc1 --> NADP_m1 + UBIQUINOL_mc1	m1mc1		116	1.6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2KG_SUC_mc1	2KG_SUC_mc	2_KETOGLUTARATE_m1 + SUC_c1 <=> 2_KETOGLUTARATE_c1 + SUC_m1	c1m1	Intracellular transport	115	NA	0.0	0.0110932199822	0.011725014334	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUM_pc2	FUM_pc	FUM_p2 <=> FUM_c2	p2c2	Intracellular transport	115	NA	0.000119619779977	0.00011945550533	0.000118596366184	0.00011758076088	0.000115572620987	0.000111646214832	0.000104135071361	9.03474903809e-05	7.41555410379e-05	5.67725239626e-05
FUM_pc1	FUM_pc	FUM_p1 <=> FUM_c1	c1p1	Intracellular transport	115	NA	0.000358859339932	0.000358366515991	0.000355789098551	0.00035274228264	0.00034671786296	0.000334938644496	0.000312405214082	0.000271042471143	0.000222466623114	0.000170317571888
PGLYCDEHYDROG_RXN_p1	PGLYCDEHYDROG-RXN:Phosphoglycerate dehydrogenase	G3P_p1 + NAD_p1 <=> 3_P_HYDROXYPYRUVATE_p1 + NADH_p1 + PROTON_p1	p1	serine biosynthesis	76	1.1.1.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LEU_PROTON_rev_vc1	LEU_PROTON_rev_vc	LEU_v1 + PROTON_v1 --> LEU_c1 + PROTON_c1	v1c1		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGLYCDEHYDROG_RXN_p2	PGLYCDEHYDROG-RXN:Phosphoglycerate dehydrogenase	G3P_p2 + NAD_p2 <=> 3_P_HYDROXYPYRUVATE_p2 + NADH_p2 + PROTON_p2	p2	serine biosynthesis	76	1.1.1.95	0.00133521549697	0.00133338183656	0.00132379198526	0.00131245563319	0.00129004044812	0.00124621326213	0.00116237265346	0.00100847342547	0.000827736245616	0.000633704173433
NH4_tx2	NH4_tx	 --> AMMONIUM_e2	e2	Nutrient uptake	113	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUCROSE_PHOSPHATE_SYNTHASE_RXN_c1	SUCROSE-PHOSPHATE-SYNTHASE-RXN:Sucrose-phosphate synthase	FRUCTOSE_6P_c1 + UDP_GLUCOSE_c1 --> 0.5 PROTON_c1 + SUCROSE_6P_c1 + 0.5 UDP_c1 + 0.5 aUDP_c1	c1	sucrose biosynthesis	34	2.4.1.14	0.695896216366	0.69494053742	0.689942436925	0.684034083906	0.672351593319	0.649509458118	0.605812869448	0.525602678138	0.43140491013	0.330278024476
GDPKIN_RXN_p2	GDPKIN-RXN:NIL	0.9 ATP_p2 + 0.2 GDP_p2 + 0.1 aATP_p2 + 0.8 aGDP_p2 <=> 0.8 ADP_p2 + 0.9 GTP_p2 + 0.6 PROTON_p2 + 0.2 aADP_p2 + 0.1 aGTP_p2	p2	guanosine nucleotides de novo biosynthesis	41	2.7.4.6	0.000119619779977	0.00011945550533	0.000118596366184	0.00011758076088	0.000115572620987	0.000111646214832	0.000104135071361	9.03474903809e-05	7.41555410379e-05	5.67725239626e-05
NH4_tx1	NH4_tx	 --> AMMONIUM_e1	e1	Nutrient uptake	113	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUCROSE_PHOSPHATE_SYNTHASE_RXN_c2	SUCROSE-PHOSPHATE-SYNTHASE-RXN:Sucrose-phosphate synthase	FRUCTOSE_6P_c2 + UDP_GLUCOSE_c2 --> 0.5 PROTON_c2 + SUCROSE_6P_c2 + 0.5 UDP_c2 + 0.5 aUDP_c2	c2	sucrose biosynthesis	34	2.4.1.14	0.231965405455	0.231646845807	0.229980812308	0.228011361302	0.224117197773	0.216503152706	0.201937623149	0.175200892713	0.14380163671	0.110092674825
PEPCARBOX_RXN_c1	PEPCARBOX-RXN:Phosphoenolpyruvate carboxylase	HCO3_c1 + PHOSPHO_ENOL_PYRUVATE_c1 + 0.3 PROTON_c1 --> OXALACETIC_ACID_c1 + 0.7 Pi_c1 + 0.3 aPi_c1	c1	C4/CAM photosynthetic carbon assimilation cycle		4.1.1.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDPKIN_RXN_p1	GDPKIN-RXN:NIL	0.9 ATP_p1 + 0.2 GDP_p1 + 0.1 aATP_p1 + 0.8 aGDP_p1 <=> 0.8 ADP_p1 + 0.9 GTP_p1 + 0.6 PROTON_p1 + 0.2 aADP_p1 + 0.1 aGTP_p1	p1	guanosine nucleotides de novo biosynthesis	41	2.7.4.6	0.000358859339932	0.000358366515991	0.000355789098551	0.00035274228264	0.00034671786296	0.000334938644496	0.000312405214082	0.000271042471143	0.000222466623114	0.000170317571888
ISOLEUCINE_TRNA_LIGASE_RXN_c2	ISOLEUCINE--TRNA-LIGASE-RXN:Isoleucine--tRNA ligase	0.65 ATP_c2 + ILE_c2 + ILE_tRNAs_c2 + PROTON_c2 + 0.35 aATP_c2 --> AMP_c2 + Charged_ILE_tRNAs_c2 + 0.65 PPI_c2 + 0.35 aPPI_c2	c2	tRNA charging pathway	111	6.1.1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ISOLEUCINE_TRNA_LIGASE_RXN_c1	ISOLEUCINE--TRNA-LIGASE-RXN:Isoleucine--tRNA ligase	0.65 ATP_c1 + ILE_c1 + ILE_tRNAs_c1 + PROTON_c1 + 0.35 aATP_c1 --> AMP_c1 + Charged_ILE_tRNAs_c1 + 0.65 PPI_c1 + 0.35 aPPI_c1	c1	tRNA charging pathway	111	6.1.1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASN_PROTON_rev_vc1	ASN_PROTON_rev_vc	ASN_v1 + PROTON_v1 --> ASN_c1 + PROTON_c1	v1c1		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Protein_Processing_c2	Protein_Processing_c	0.1989 ATP_c2 + 0.306 WATER_c2 + 0.1071 aATP_c2 --> 0.153 ADP_c2 + 0.1683 PROTON_c2 + 0.2142 Pi_c2 + Protein_processing_cost_c2 + 0.153 aADP_c2 + 0.0918 aPi_c2	c2	Maintenance	14	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACONITATEDEHYDR_RXN_m2	ACONITATEDEHYDR-RXN:Aconitate hydratase	CIT_m2 <=> CIS_ACONITATE_m2 + WATER_m2	m2	Tricarboxylic acid cycle	2	4.2.1.3	0.0	0.970160558691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1_PERIOD_8_PERIOD_4_PERIOD_9_RXN_p1	1.8.4.9-RXN:Adenylyl-sulfate reductase (glutathione)	APS_p1 + 2.0 GLUTATHIONE_p1 --> AMP_p1 + OXIDIZED_GLUTATHIONE_p1 + 1.85 PROTON_p1 + 0.85 SO3_p1 + 0.15 aSO3_p1	p1	sulfate reduction	95	1.8.4.9	0.000956958239818	0.000955644042643	0.000948770929468	0.000940646087039	0.000924580967893	0.000893169718656	0.000833080570884	0.000722779923047	0.000593244328304	0.000454180191701
Protein_Processing_c1	Protein_Processing_c	0.1989 ATP_c1 + 0.306 WATER_c1 + 0.1071 aATP_c1 --> 0.153 ADP_c1 + 0.1683 PROTON_c1 + 0.2142 Pi_c1 + Protein_processing_cost_c1 + 0.153 aADP_c1 + 0.0918 aPi_c1	c1	Maintenance	14	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACONITATEDEHYDR_RXN_m1	ACONITATEDEHYDR-RXN:Aconitate hydratase	CIT_m1 <=> CIS_ACONITATE_m1 + WATER_m1	m1	Tricarboxylic acid cycle	2	4.2.1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CITRULLINE_pc2	L_CITRULLINE_pc	L_CITRULLINE_p2 <=> L_CITRULLINE_c2	p2c2	Intracellular transport	115	NA	0.000119619779977	0.00011945550533	0.000118596366184	0.00011758076088	0.000115572620987	0.000111646214832	0.000104135071361	-4.19823409977e-14	2.84603070277e-19	0.0
1_PERIOD_8_PERIOD_4_PERIOD_9_RXN_p2	1.8.4.9-RXN:Adenylyl-sulfate reductase (glutathione)	APS_p2 + 2.0 GLUTATHIONE_p2 --> AMP_p2 + OXIDIZED_GLUTATHIONE_p2 + 1.85 PROTON_p2 + 0.85 SO3_p2 + 0.15 aSO3_p2	p2	sulfate reduction	95	1.8.4.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CITRULLINE_pc1	L_CITRULLINE_pc	L_CITRULLINE_p1 <=> L_CITRULLINE_c1	c1p1	Intracellular transport	115	NA	0.00319255507757	0.00705168549062	0.0272345321604	0.0510930726434	0.098268177764	0.190507081878	0.366369692905	0.690425152001	1.07075700664	1.47864635921
Ca_biomass1	Ca_biomass	CAII_v1 --> Ca_b1	v1b1	Biomass	114	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FattyAcid_biomass1	FattyAcid_biomass	0.65 ATP_c1 + PALMITATE_c1 + WATER_c1 + 0.35 aATP_c1 --> AMP_c1 + FattyAcid_b1 + 0.65 PPI_c1 + 0.35 aPPI_c1	c1b1	Biomass	114	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FattyAcid_biomass2	FattyAcid_biomass	0.65 ATP_c2 + PALMITATE_c2 + WATER_c2 + 0.35 aATP_c2 --> AMP_c2 + FattyAcid_b2 + 0.65 PPI_c2 + 0.35 aPPI_c2	c2b2	Biomass	114	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN_7183_NADP_m1	RXN-7183:NIL	L_DELTA1_PYRROLINE_5_CARBOXYLATE_m1 + NADP_m1 + 2.0 WATER_m1 --> GLT_m1 + NADPH_m1 + PROTON_m1	m1	proline degradation	86	1.5.1.12	0.00283369573764	0.00669331897463	0.0268787430619	0.0507403303608	0.097921459901	0.190172143234	0.366057287691	0.69006376204	1.07046038447	1.47841926911
Ca_biomass2	Ca_biomass	CAII_v2 --> Ca_b2	v2b2	Biomass	114	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN_7183_NADP_m2	RXN-7183:NIL	L_DELTA1_PYRROLINE_5_CARBOXYLATE_m2 + NADP_m2 + 2.0 WATER_m2 --> GLT_m2 + NADPH_m2 + PROTON_m2	m2	proline degradation	86	1.5.1.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6PFRUCTPHOS_RXN_c1	6PFRUCTPHOS-RXN:NIL	0.65 ATP_c1 + FRUCTOSE_6P_c1 + 0.35 aATP_c1 --> 0.5 ADP_c1 + FRUCTOSE_16_DIPHOSPHATE_c1 + 0.85 PROTON_c1 + 0.5 aADP_c1	c1	glycolysis	1	2.7.1.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOMOSERKIN_RXN_p1	HOMOSERKIN-RXN:Homoserine kinase	0.9 ATP_p1 + HOMO_SER_p1 + 0.1 aATP_p1 --> 0.8 ADP_p1 + O_PHOSPHO_L_HOMOSERINE_p1 + 0.9 PROTON_p1 + 0.2 aADP_p1	p1	threonine biosynthesis from homoserine	77	2.7.1.39	0.0103454954297	0.0103312878914	0.0102569839584	0.010169147816	0.00999547083636	0.0096558897325	0.0101264330085	0.00878568379364	0.00721112597991	0.0103602193606
HOMOSERKIN_RXN_p2	HOMOSERKIN-RXN:Homoserine kinase	0.9 ATP_p2 + HOMO_SER_p2 + 0.1 aATP_p2 --> 0.8 ADP_p2 + O_PHOSPHO_L_HOMOSERINE_p2 + 0.9 PROTON_p2 + 0.2 aADP_p2	p2	threonine biosynthesis from homoserine	77	2.7.1.39	0.0	-2.2263800966e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6PFRUCTPHOS_RXN_c2	6PFRUCTPHOS-RXN:NIL	0.65 ATP_c2 + FRUCTOSE_6P_c2 + 0.35 aATP_c2 --> 0.5 ADP_c2 + FRUCTOSE_16_DIPHOSPHATE_c2 + 0.85 PROTON_c2 + 0.5 aADP_c2	c2	glycolysis	1	2.7.1.11	7.86690341432	7.85658520071	7.81304076216	7.75958907355	7.6538999173	7.44725168737	7.05073146822	6.3267709787	5.477769667	4.56344612275
THF_mc2	THF_mc	THF_m2 <=> THF_c2	c2m2	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.95804394604e-17	0.0	0.0
GLUTAMINE_TRNA_LIGASE_RXN_c1	GLUTAMINE--TRNA-LIGASE-RXN:Glutamine--tRNA ligase	0.65 ATP_c1 + GLN_c1 + GLN_tRNAs_c1 + PROTON_c1 + 0.35 aATP_c1 --> AMP_c1 + Charged_GLN_tRNAs_c1 + 0.65 PPI_c1 + 0.35 aPPI_c1	c1	tRNA charging pathway	111	6.1.1.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN_9663_p1	RXN-9663:Enoyl-[acyl-carrier protein] reductase (NADPH, B-specific)	2_Hexadecenoyl_ACPs_p1 + NADH_p1 + PROTON_p1 --> NAD_p1 + Palmitoyl_ACPs_p1	p1	palmitate biosynthesis	30	1.3.1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUTAMINE_TRNA_LIGASE_RXN_c2	GLUTAMINE--TRNA-LIGASE-RXN:Glutamine--tRNA ligase	0.65 ATP_c2 + GLN_c2 + GLN_tRNAs_c2 + PROTON_c2 + 0.35 aATP_c2 --> AMP_c2 + Charged_GLN_tRNAs_c2 + 0.65 PPI_c2 + 0.35 aPPI_c2	c2	tRNA charging pathway	111	6.1.1.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN_9663_p2	RXN-9663:Enoyl-[acyl-carrier protein] reductase (NADPH, B-specific)	2_Hexadecenoyl_ACPs_p2 + NADH_p2 + PROTON_p2 --> NAD_p2 + Palmitoyl_ACPs_p2	p2	palmitate biosynthesis	30	1.3.1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THF_mc1	THF_mc	THF_m1 <=> THF_c1	c1m1	Intracellular transport	115	NA	-0.000837338459841	-0.000836188537312	-0.000830174563285	-0.000823065326159	-0.000809008346906	-0.000781523503828	-0.000728945499524	-0.000632432432666	-0.000519088787266	-0.000397407667738
PYRUVDEH_RXN_p1	PYRUVDEH-RXN:NIL	CO_A_p1 + NAD_p1 + PYRUVATE_p1 --> ACETYL_COA_p1 + CARBON_DIOXIDE_p1 + NADH_p1	p1	glycolysis	1	1.2.1	0.00128672100514	0.00128495394195	0.00127571238978	0.00126478839968	0.00124318669476	0.00120095129461	0.0	0.0	0.0	0.0
HIS_PROTON_vc1	HIS_PROTON_vc	HIS_c1 + PROTON_v1 --> bHIS_v1	v1c1		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HIS_PROTON_vc2	HIS_PROTON_vc	HIS_c2 + PROTON_v2 --> bHIS_v2	c2v2		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASN_PROTON_rev_vc2	ASN_PROTON_rev_vc	ASN_v2 + PROTON_v2 --> ASN_c2 + PROTON_c2	c2v2		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYRUVDEH_RXN_p2	PYRUVDEH-RXN:NIL	CO_A_p2 + NAD_p2 + PYRUVATE_p2 --> ACETYL_COA_p2 + CARBON_DIOXIDE_p2 + NADH_p2	p2	glycolysis	1	1.2.1	0.000588400040066	0.00058759198693	0.000583365951256	0.000578369640565	0.00056849239295	0.000549178718068	0.000512232009335	0.000444412011789	0.000364765120083	0.000279259462351
GLYCINE_TRNA_LIGASE_RXN_c2	GLYCINE--TRNA-LIGASE-RXN:Glycine--tRNA ligase	0.65 ATP_c2 + GLY_c2 + GLY_tRNAs_c2 + PROTON_c2 + 0.35 aATP_c2 --> AMP_c2 + Charged_GLY_tRNAs_c2 + 0.65 PPI_c2 + 0.35 aPPI_c2	c2	tRNA charging pathway	111	6.1.1.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCINE_TRNA_LIGASE_RXN_c1	GLYCINE--TRNA-LIGASE-RXN:Glycine--tRNA ligase	0.65 ATP_c1 + GLY_c1 + GLY_tRNAs_c1 + PROTON_c1 + 0.35 aATP_c1 --> AMP_c1 + Charged_GLY_tRNAs_c1 + 0.65 PPI_c1 + 0.35 aPPI_c1	c1	tRNA charging pathway	111	6.1.1.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN_9536_p2	RXN-9536:3-oxoacyl-[acyl-carrier protein] reductase	3_oxo_myristoyl_ACPs_p2 + NADPH_p2 + PROTON_p2 --> NADP_p2 + R_3_hydroxymyristoyl_ACPs_p2	p2	palmitate biosynthesis	30	1.1.1.100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASPAMINOTRANS_RXN_x1	ASPAMINOTRANS-RXN:Aspartate aminotransferase	2_KETOGLUTARATE_x1 + L_ASPARTATE_x1 <=> GLT_x1 + OXALACETIC_ACID_x1	x1	aspartate degradation	82	2.6.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASPAMINOTRANS_RXN_x2	ASPAMINOTRANS-RXN:Aspartate aminotransferase	2_KETOGLUTARATE_x2 + L_ASPARTATE_x2 <=> GLT_x2 + OXALACETIC_ACID_x2	x2	aspartate degradation	82	2.6.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN_9536_p1	RXN-9536:3-oxoacyl-[acyl-carrier protein] reductase	3_oxo_myristoyl_ACPs_p1 + NADPH_p1 + PROTON_p1 --> NADP_p1 + R_3_hydroxymyristoyl_ACPs_p1	p1	palmitate biosynthesis	30	1.1.1.100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALCOHOL_DEHYDROG_RXN_c1	ALCOHOL-DEHYDROG-RXN:NIL	ETOH_c1 + NAD_c1 <=> ACETALD_c1 + NADH_c1 + PROTON_c1	c1	pyruvate fermentation	108	1.1.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALCOHOL_DEHYDROG_RXN_c2	ALCOHOL-DEHYDROG-RXN:NIL	ETOH_c2 + NAD_c2 <=> ACETALD_c2 + NADH_c2 + PROTON_c2	c2	pyruvate fermentation	108	1.1.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H2O_pc1	H2O_pc	WATER_p1 <=> WATER_c1	c1p1	Intracellular transport	115	NA	-26.098618	-19.8199508905	-19.8090357924	-19.796132842	-19.7706200414	-19.720736261	-19.8651913585	-20.1581252668	-24.9519304988	-24.6143263121
SUC_Pi_mc1	SUC_Pi_mc	0.7 Pi_c1 + SUC_m1 + 0.3 aPi_c1 <=> 0.3 PROTON_c1 + Pi_m1 + SUC_c1	c1m1	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	-0.0107326364321	-0.0110378885237	-0.00855033412841	-0.00805069431462	-1.07046038447	-0.00505889243812
