Reaction ID	Reaction Name	Equation	Compartment	Pathway	Pathway index	E.C number	Vc/Vo=inf	Vc/Vo=1000	Vc/Vo=160	Vc/Vo=80	Vc/Vo=40	Vc/Vo=20	Vc/Vo=10	Vc/Vo=5	Vc/Vo=3	Vc/Vo=2
ALCOHOL_DEHYDROG_RXN_c1	ALCOHOL-DEHYDROG-RXN:NIL	ETOH_c1 + NAD_c1 <=> ACETALD_c1 + NADH_c1 + PROTON_c1	c1	pyruvate fermentation	108	1.1.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALCOHOL_DEHYDROG_RXN_c2	ALCOHOL-DEHYDROG-RXN:NIL	ETOH_c2 + NAD_c2 <=> ACETALD_c2 + NADH_c2 + PROTON_c2	c2	pyruvate fermentation	108	1.1.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H2O_pc1	H2O_pc	WATER_p1 <=> WATER_c1	c1p1	Intracellular transport	115	NA	-29.4240537479	-22.8891325344	-22.8579491037	-22.8211257324	-22.7484401404	-28.718015638	-28.0588751347	-21.8495152702	-25.4886904659	-20.6882053683
SUC_Pi_mc1	SUC_Pi_mc	0.7 Pi_c1 + SUC_m1 + 0.3 aPi_c1 <=> 0.3 PROTON_c1 + Pi_m1 + SUC_c1	c1m1	Intracellular transport	115	NA	-0.00312743668446	-0.00731004558237	-0.0121483860937	0.0	0.0	0.0	0.0	0.0	0.0	-0.00541111523328
6_PERIOD_3_PERIOD_4_PERIOD_16_RXN_p2	6.3.4.16-RXN:carbamoyl-phosphate synthetase I	AMMONIUM_p2 + 1.8 ATP_p2 + CARBON_DIOXIDE_p2 + WATER_p2 + 0.2 aATP_p2 --> 1.6 ADP_p2 + CARBAMOYL_P_p2 + 2.8 PROTON_p2 + Pi_p2 + 0.4 aADP_p2	p2	urea cycle	112	6.3.4.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUC_Pi_mc2	SUC_Pi_mc	0.7 Pi_c2 + SUC_m2 + 0.3 aPi_c2 <=> 0.3 PROTON_c2 + Pi_m2 + SUC_c2	c2m2	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NITRATE_REDUCTASE_NADH_RXN_c2	NITRATE-REDUCTASE-NADH-RXN:NIL	NADH_c2 + NITRATE_c2 + PROTON_c2 --> NAD_c2 + NITRITE_c2 + WATER_c2	c2	Nitrogen assimilation		1.7.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6_PERIOD_3_PERIOD_4_PERIOD_16_RXN_p1	6.3.4.16-RXN:carbamoyl-phosphate synthetase I	AMMONIUM_p1 + 1.8 ATP_p1 + CARBON_DIOXIDE_p1 + WATER_p1 + 0.2 aATP_p1 --> 1.6 ADP_p1 + CARBAMOYL_P_p1 + 2.8 PROTON_p1 + Pi_p1 + 0.4 aADP_p1	p1	urea cycle	112	6.3.4.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MET_PROTON_rev_vc2	MET_PROTON_rev_vc	0.85 MET_v2 + 0.85 PROTON_v2 + 0.15 bMET_v2 --> MET_c2 + PROTON_c2	c2v2		116	NA	0.000132019568339	0.000131826584817	0.000130817887151	0.000129626753014	0.000127275575305	0.000122694094504	0.000113986273898	9.81926949865e-05	7.99502292423e-05	6.07252818683e-05
NITRATE_REDUCTASE_NADH_RXN_c1	NITRATE-REDUCTASE-NADH-RXN:NIL	NADH_c1 + NITRATE_c1 + PROTON_c1 --> NAD_c1 + NITRITE_c1 + WATER_c1	c1	Nitrogen assimilation		1.7.1.1	0.13814243387	0.137940500068	0.136885020547	0.135638643432	0.1331784217	0.12838445883	0.119272782831	0.102746721901	0.0836581985151	0.0635416275046
SO4_ec1	SO4_ec	3.0 PROTON_e1 + SULFATE_e1 --> 3.0 PROTON_c1 + SULFATE_c1	c1e1		116	NA	0.00105615654671	0.00105461267854	0.00104654309721	0.00103701402411	0.00101820460244	0.000981552756029	0.000911890191181	0.000785541559892	0.000639601833938	0.000485802254946
H2O_pc2	H2O_pc	WATER_p2 <=> WATER_c2	p2c2	Intracellular transport	115	NA	0.280270676254	0.280405215763	0.281108434812	0.281938840437	0.28357797673	0.286664087209	0.29274244899	0.305503180278	0.31811944183	0.330299202636
GLT_PROTON_rev_vc1	GLT_PROTON_rev_vc	GLT_v1 + PROTON_v1 --> GLT_c1 + PROTON_c1	v1c1		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN0_5224_c2	RXN0-5224:NIL	CARBON_DIOXIDE_c2 + WATER_c2 <=> HCO3_c2 + PROTON_c2	c2	C4/CAM photosynthetic carbon assimilation cycle		4.2.1.1	16.7304752155	16.7102805719	16.6047260157	16.4800805058	16.2340429391	15.7558968246	14.8445813579	13.2007126077	11.2898974251	9.278771805
GLT_PROTON_rev_vc2	GLT_PROTON_rev_vc	0.09 GLT_v2 + 0.06 PROTON_v2 + 0.87 bGLT_v2 + 0.03 bbGLT_v2 --> GLT_c2 + PROTON_c2	c2v2		116	NA	0.0171518411021	0.0171267688978	0.0169957199542	0.0168409690802	0.0165355065909	0.015572203233	0.0144670159478	0.00785010857499	0.00652782875114	-2.34144951691e-13
RXN0_5224_c1	RXN0-5224:NIL	CARBON_DIOXIDE_c1 + WATER_c1 <=> HCO3_c1 + PROTON_c1	c1	C4/CAM photosynthetic carbon assimilation cycle		4.2.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4_AMINO_BUTYRATE_mc1	4_AMINO_BUTYRATE_mc	4_AMINO_BUTYRATE_m1 <=> 4_AMINO_BUTYRATE_c1	c1m1	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLC_pc1	GLC_pc	GLC_p1 <=> GLC_c1	c1p1	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	-1.91895191777e-14	0.0	0.0	0.0	0.0	0.0
4_AMINO_BUTYRATE_mc2	4_AMINO_BUTYRATE_mc	4_AMINO_BUTYRATE_m2 <=> 4_AMINO_BUTYRATE_c2	c2m2	Intracellular transport	115	NA	-0.00842427644968	-0.00841196200523	-0.0083475962052	-0.00827158896452	-0.00812155839151	-0.00770651625552	-0.00715957094164	-0.000421963256309	-0.000287388689242	0.0
GLC_pc2	GLC_pc	GLC_p2 <=> GLC_c2	p2c2	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN_1827_p2	RXN-1827:NIL	2.0 STARCH_p2 + WATER_p2 --> MALTOSE_p2	p2	starch degradation	51	3.2.1.2	0.0218545927152	0.0218226461158	0.0216556657434	0.0214584847365	0.0210692694719	0.0203108485937	0.018869351131	0.0162548733005	0.0132350053826	0.0100524969097
RXN_1827_p1	RXN-1827:NIL	2.0 STARCH_p1 + WATER_p1 --> MALTOSE_p1	p1	starch degradation	51	3.2.1.2	0.0	2.42861286637e-16	1.38777878078e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANTHRANSYN_RXN_p1	ANTHRANSYN-RXN:Anthranilate synthase	CHORISMATE_p1 + GLN_p1 <=> ANTHRANILATE_p1 + GLT_p1 + PROTON_p1 + PYRUVATE_p1	p1	Tryptophan biosynthesis		4.1.3.27	0.000528078273356	0.000527306339269	0.000523271548603	0.000518507012057	0.000509102301221	0.000490776378015	0.000455945095591	0.000392770779946	0.000319800916969	0.000242901127473
ANTHRANSYN_RXN_p2	ANTHRANSYN-RXN:Anthranilate synthase	CHORISMATE_p2 + GLN_p2 <=> ANTHRANILATE_p2 + GLT_p2 + PROTON_p2 + PYRUVATE_p2	p2	Tryptophan biosynthesis		4.1.3.27	0.0	1.19262238973e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.19262238973e-18	0.0
FERRIC_CHELATE_REDUCTASE_RXN_c2	FERRIC-CHELATE-REDUCTASE-RXN:Ferric-chelate reductase	2.0 FeIII_c2 + NADH_c2 --> 2.0 FeII_c2 + NAD_c2 + PROTON_c2	c2	Fe(III)-reduction and Fe(II) transport	91	1.16.1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FERRIC_CHELATE_REDUCTASE_RXN_c1	FERRIC-CHELATE-REDUCTASE-RXN:Ferric-chelate reductase	2.0 FeIII_c1 + NADH_c1 --> 2.0 FeII_c1 + NAD_c1 + PROTON_c1	c1	Fe(III)-reduction and Fe(II) transport	91	1.16.1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLY_pc1	GLY_pc	GLY_p1 <=> GLY_c1	c1p1	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLY_pc2	GLY_pc	GLY_p2 <=> GLY_c2	p2c2	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6PFRUCTPHOS_RXN_p2	6PFRUCTPHOS-RXN:NIL	0.9 ATP_p2 + FRUCTOSE_6P_p2 + 0.1 aATP_p2 --> 0.8 ADP_p2 + FRUCTOSE_16_DIPHOSPHATE_p2 + 0.9 PROTON_p2 + 0.2 aADP_p2	p2	glycolysis	1	2.7.1.11	0.0	0.0	0.0	0.0	0.0	0.0001392744417	0.00182378057294	0.0035110526256	0.00291494241382	0.00383554042015
ASN_PROTON_vc2	ASN_PROTON_vc	ASN_c2 + PROTON_v2 --> ASN_v2 + PROTON_c2	c2v2		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6PFRUCTPHOS_RXN_p1	6PFRUCTPHOS-RXN:NIL	0.9 ATP_p1 + FRUCTOSE_6P_p1 + 0.1 aATP_p1 --> 0.8 ADP_p1 + FRUCTOSE_16_DIPHOSPHATE_p1 + 0.9 PROTON_p1 + 0.2 aADP_p1	p1	glycolysis	1	2.7.1.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K_tx2	K_tx	 <=> KI_e2	e2	Nutrient uptake	113	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K_tx1	K_tx	 <=> KI_e1	e1	Nutrient uptake	113	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASN_PROTON_vc1	ASN_PROTON_vc	ASN_c1 + PROTON_v1 --> ASN_v1 + PROTON_c1	v1c1		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INORGPYROPHOSPHAT_RXN_x1	INORGPYROPHOSPHAT-RXN:Inorganic pyrophosphatase	0.65 PPI_x1 + WATER_x1 + 0.35 aPPI_x1 --> 0.75 PROTON_x1 + 1.4 Pi_x1 + 0.6 aPi_x1	x1	NA	20	3.6.1.1	0.0	0.0	0.0	0.0	8.67361737988e-19	0.0	0.0	0.0	0.0	-4.4408920985e-16
INORGPYROPHOSPHAT_RXN_x2	INORGPYROPHOSPHAT-RXN:Inorganic pyrophosphatase	0.65 PPI_x2 + WATER_x2 + 0.35 aPPI_x2 --> 0.75 PROTON_x2 + 1.4 Pi_x2 + 0.6 aPi_x2	x2	NA	20	3.6.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00517642043099
O2_ec1	O2_ec	OXYGEN_MOLECULE_e1 <=> OXYGEN_MOLECULE_c1	c1e1		116	NA	-17.0498323628	-17.0291708893	-16.9211762797	-16.7936494	-16.5419243022	-16.051544851	-15.119246712	-13.4258299957	-11.4731757785	-9.41776049854
O2_ec2	O2_ec	OXYGEN_MOLECULE_e2 <=> OXYGEN_MOLECULE_c2	c2e2		116	NA	4.07355644046	4.07186342338	4.06301426176	4.05256461084	4.03193806212	3.99187487664	3.91547321036	3.77441604447	3.61482381024	3.4490391726
GLYCINE_AMINOTRANSFERASE_RXN_x2	GLYCINE-AMINOTRANSFERASE-RXN:Glycine aminotransferase	GLT_x2 + GLYOX_x2 <=> 2_KETOGLUTARATE_x2 + GLY_x2	x2	photorespiration	9	2.6.1.4	0.0	0.0	0.0	0.0	0.0	0.0	6.05568873226e-18	0.0	0.0	-0.00517642043099
GLYCINE_AMINOTRANSFERASE_RXN_x1	GLYCINE-AMINOTRANSFERASE-RXN:Glycine aminotransferase	GLT_x1 + GLYOX_x1 <=> 2_KETOGLUTARATE_x1 + GLY_x1	x1	photorespiration	9	2.6.1.4	0.0122599800611	0.020616419714	0.0642943519341	0.115872022633	0.217681101816	0.414705667063	0.791862213329	1.47573062479	2.26588461836	3.09780876438
ACETYLORNTRANSAM_RXN_p2	ACETYLORNTRANSAM-RXN:Acetylornithine aminotransferase	CPD_469_p2 + GLT_p2 --> 2_KETOGLUTARATE_p2 + N_ALPHA_ACETYLORNITHINE_p2	p2	arginine biosynthesis	60	2.6.1.11	0.000132019568339	0.000131826584817	0.000130817887151	0.000129626753014	0.000127275575305	0.0	0.0	0.0	7.10152422978e-16	0.0
ACETYLORNTRANSAM_RXN_p1	ACETYLORNTRANSAM-RXN:Acetylornithine aminotransferase	CPD_469_p1 + GLT_p1 --> 2_KETOGLUTARATE_p1 + N_ALPHA_ACETYLORNITHINE_p1	p1	arginine biosynthesis	60	2.6.1.11	0.00352349538948	0.00770552533681	0.0295644064117	0.055376758614	0.106327718082	0.205053148097	0.393794634042	0.736024862684	1.13144378247	1.54776619338
PREPHENATE_DEHYDROGENASE_NADP_RXN_p1	PREPHENATE_DEHYDROGENASE_NADP_RXN_p	NADP_p1 + PREPHENATE_p1 --> CARBON_DIOXIDE_p1 + NADPH_p1 + P_HYDROXY_PHENYLPYRUVATE_p1	p1	tyrosine biosynthesis	78	NA	0.0	0.000527306339269	0.0	0.0	0.000509102301221	0.0	0.000406653613965	0.0	0.000239850688309	0.0
FRU_vc2	FRU_vc	FRU_v2 --> FRU_c2	c2v2	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FRU_vc1	FRU_vc	FRU_v1 --> FRU_c1	v1c1	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUC_CIT_mc1	SUC_CIT_mc	CIT_c1 + PROTON_c1 + SUC_m1 <=> CIT_m1 + PROTON_m1 + SUC_c1	c1m1	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PREPHENATE_DEHYDROGENASE_NADP_RXN_p2	PREPHENATE_DEHYDROGENASE_NADP_RXN_p	NADP_p2 + PREPHENATE_p2 --> CARBON_DIOXIDE_p2 + NADPH_p2 + P_HYDROXY_PHENYLPYRUVATE_p2	p2	tyrosine biosynthesis	78	NA	0.0	0.0	0.0	0.0	-1.51788304148e-18	0.0	0.0	0.0	0.0	6.07252818309e-05
Nitrate_tx2	Nitrate_tx	 <=> NITRATE_e2	e2	Nutrient uptake	113	NA	0.13814243387	0.137940500068	0.136885020547	0.135638643432	0.1331784217	0.12838445883	0.119272782831	0.102746721901	0.0836581985151	0.0635416275046
Nitrate_tx1	Nitrate_tx	 <=> NITRATE_e1	e1	Nutrient uptake	113	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3PGA_Pi_pc2	3PGA_Pi_pc	G3P_p2 + 0.7 Pi_c2 + 0.3 aPi_c2 <=> G3P_c2 + 0.3 PROTON_c2 + Pi_p2	p2c2	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NITRITE_pc1	NITRITE_pc	NITRITE_c1 + PROTON_c1 --> NITRITE_p1 + PROTON_p1	c1p1	Intracellular transport	115	NA	0.13814243387	0.137940500068	0.136885020547	0.135638643432	0.1331784217	0.12838445883	0.119272782831	0.102746721901	0.0836581985151	0.0635416275046
NITRITE_pc2	NITRITE_pc	NITRITE_c2 + PROTON_c2 --> NITRITE_p2 + PROTON_p2	p2c2	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Protein_Polymerisation_c1	Protein_Polymerisation_c	1.3 GTP_c1 + 2.0 WATER_c1 + 0.7 aGTP_c1 --> GDP_c1 + 1.1 PROTON_c1 + 1.4 Pi_c1 + Protein_polymerisation_cost_c1 + aGDP_c1 + 0.6 aPi_c1	c1	Maintenance	14	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3PGA_Pi_pc1	3PGA_Pi_pc	G3P_p1 + 0.7 Pi_c1 + 0.3 aPi_c1 <=> G3P_c1 + 0.3 PROTON_c1 + Pi_p1	c1p1	Intracellular transport	115	NA	-13.0579104311	0.0	0.0	0.0	0.0	-12.224149731	-11.4441425932	0.0	-8.40618969999	0.0
SUC_CIT_mc2	SUC_CIT_mc	CIT_c2 + PROTON_c2 + SUC_m2 <=> CIT_m2 + PROTON_m2 + SUC_c2	c2m2	Intracellular transport	115	NA	-0.000264039136678	-0.000263653169635	-0.000261635774301	-0.000259253506028	-0.000254551150607	-0.000122694094504	0.0	-9.81926949865e-05	-7.99502292428e-05	0.0
Protein_Polymerisation_c2	Protein_Polymerisation_c	1.3 GTP_c2 + 2.0 WATER_c2 + 0.7 aGTP_c2 --> GDP_c2 + 1.1 PROTON_c2 + 1.4 Pi_c2 + Protein_polymerisation_cost_c2 + aGDP_c2 + 0.6 aPi_c2	c2	Maintenance	14	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN_9648_p2	RXN-9648:3-oxoacyl-[acyl-carrier protein] synthase	Butanoyl_ACPs_p2 + MALONYL_COA_p2 + PROTON_p2 --> 3_oxo_hexanoyl_ACPs_p2 + CARBON_DIOXIDE_p2 + CO_A_p2	p2	NA	20	2.3.1.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN_9648_p1	RXN-9648:3-oxoacyl-[acyl-carrier protein] synthase	Butanoyl_ACPs_p1 + MALONYL_COA_p1 + PROTON_p1 --> 3_oxo_hexanoyl_ACPs_p1 + CARBON_DIOXIDE_p1 + CO_A_p1	p1	NA	20	2.3.1.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUC1PADENYLTRANS_RXN_p1	GLUC1PADENYLTRANS-RXN:Glucose-1-phosphate adenylyltransferase	0.9 ATP_p1 + GLC_1_P_p1 + 0.45 PROTON_p1 + 0.1 aATP_p1 --> ADP_D_GLUCOSE_p1 + 0.55 PPI_p1 + 0.45 bPPI_p1	p1	starch biosynthesis	33	2.7.7.27	9.57024595008	9.55909744236	9.50082576387	9.43201487262	9.29618916781	9.03183186049	8.52876575554	7.62156462141	6.56683242712	5.45596957785
GLUC1PADENYLTRANS_RXN_p2	GLUC1PADENYLTRANS-RXN:Glucose-1-phosphate adenylyltransferase	0.9 ATP_p2 + GLC_1_P_p2 + 0.45 PROTON_p2 + 0.1 aATP_p2 --> ADP_D_GLUCOSE_p2 + 0.55 PPI_p2 + 0.45 bPPI_p2	p2	starch biosynthesis	33	2.7.7.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SER_mc1	SER_mc	SER_m1 <=> SER_c1	c1m1	Intracellular transport	115	NA	0.00533073639055	0.013697305071	0.0574281802905	0.109068369439	0.211000853686	0.409585675437	0.787105596719	1.47163306998	2.26254831675	3.09527471467
RXN0_5330_NAD_mi1	RXN0-5330:NADH dehydrogenase (ubiquinone)	NADH_m1 + PROTON_m1 + UBIQUINONE_mi1 --> NAD_m1 + UBIQUINOL_mi1	mi1m1	Mitochondrial electron transport chain	3	1.6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN0_5330_NAD_mi2	RXN0-5330:NADH dehydrogenase (ubiquinone)	NADH_m2 + PROTON_m2 + UBIQUINONE_mi2 --> NAD_m2 + UBIQUINOL_mi2	mi2m2	Mitochondrial electron transport chain	3	1.6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACETOLACTSYN_RXN_p2	ACETOLACTSYN-RXN:Acetolactate synthase	PROTON_p2 + 2.0 PYRUVATE_p2 --> 2_ACETO_LACTATE_p2 + CARBON_DIOXIDE_p2	p2	valine biosynthesis	79	2.2.1.6	-2.16840434497e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.00113319686539	0.000922668933539	0.000700802631726
ACETOLACTSYN_RXN_p1	ACETOLACTSYN-RXN:Acetolactate synthase	PROTON_p1 + 2.0 PYRUVATE_p1 --> 2_ACETO_LACTATE_p1 + CARBON_DIOXIDE_p1	p1	valine biosynthesis	79	2.2.1.6	0.00609430919609	0.00608540065877	0.0060388369899	0.00598385165846	0.00587531620335	0.0056638251272	0.00526185326905	0.00339959059616	0.00276800680061	0.00210240789518
ASPAMINOTRANS_RXN_c1	ASPAMINOTRANS-RXN:Aspartate aminotransferase	2_KETOGLUTARATE_c1 + L_ASPARTATE_c1 <=> GLT_c1 + OXALACETIC_ACID_c1	c1	aspartate degradation	82	2.6.1.1	-0.025649263424	-0.0297989503733	-0.0514887791565	-0.077101503698	-0.127658418456	-0.0916259679454	-0.0851231081708	-0.0687163153154	-0.0592107129681	-1.56383377616
ASPAMINOTRANS_RXN_c2	ASPAMINOTRANS-RXN:Aspartate aminotransferase	2_KETOGLUTARATE_c2 + L_ASPARTATE_c2 <=> GLT_c2 + OXALACETIC_ACID_c2	c2	aspartate degradation	82	2.6.1.1	0.0	0.0	0.0	-0.00271865860929	-0.00266934741872	0.0	0.0	-0.0018630075161	0.0	0.0
Mg_tx1	Mg_tx	 <=> MGII_e1	e1	Nutrient uptake	113	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEPDEPHOS_RXN_p1	PEPDEPHOS-RXN:Pyruvate kinase	0.8 ADP_p1 + PHOSPHO_ENOL_PYRUVATE_p1 + 0.9 PROTON_p1 + 0.2 aADP_p1 --> 0.9 ATP_p1 + PYRUVATE_p1 + 0.1 aATP_p1	p1	Rubisco shunt	8	2.7.1.40	0.0	0.0175222487598	0.0	0.0172298494677	0.00800116305241	0.0	0.00716573278891	0.00390647770397	0.0	0.00241588195251
MET_PROTON_rev_vc1	MET_PROTON_rev_vc	MET_v1 + PROTON_v1 --> MET_c1 + PROTON_c1	v1c1		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEPDEPHOS_RXN_p2	PEPDEPHOS-RXN:Pyruvate kinase	0.8 ADP_p2 + PHOSPHO_ENOL_PYRUVATE_p2 + 0.9 PROTON_p2 + 0.2 aADP_p2 --> 0.9 ATP_p2 + PYRUVATE_p2 + 0.1 aATP_p2	p2	Rubisco shunt	8	2.7.1.40	0.000649393599243	0.000648444328879	0.000643482626485	0.000637623533825	0.000626058280475	0.000603522346256	0.000560689279643	0.0027493956707	0.00223860659064	0.00170030802285
Mg_tx2	Mg_tx	 <=> MGII_e2	e2	Nutrient uptake	113	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUTAMATE_SYNTHASE_FERREDOXIN_RXN_p1	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN:Glutamate synthase (ferredoxin)	2_KETOGLUTARATE_p1 + GLN_p1 + 2.0 PROTON_p1 + 2.0 Reduced_ferredoxins_p1 --> 2.0 GLT_p1 + 2.0 Oxidized_ferredoxins_p1	p1	Nitrogen assimilation		1.4.7.1	0.12160073712	0.129797344677	0.172639857058	0.223231011062	0.323092806567	0.517520011349	0.887379638644	1.55226785655	2.32820258637	3.14514166397
GLUTAMATE_SYNTHASE_FERREDOXIN_RXN_p2	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN:Glutamate synthase (ferredoxin)	2_KETOGLUTARATE_p2 + GLN_p2 + 2.0 PROTON_p2 + 2.0 Reduced_ferredoxins_p2 --> 2.0 GLT_p2 + 2.0 Oxidized_ferredoxins_p2	p2	Nitrogen assimilation		1.4.7.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SER_mc2	SER_mc	SER_m2 <=> SER_c2	c2m2	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	2.75985892238e-15	0.0	6.22992732706e-18	0.0	-2.39910242685e-16	0.0
L_ASPARTATE_PROTON_vc2	L_ASPARTATE_PROTON_vc	L_ASPARTATE_c2 + 2.0 PROTON_v2 --> PROTON_c2 + bL_ASPARTATE_v2	c2v2		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LEUCINE_TRNA_LIGASE_RXN_c1	LEUCINE--TRNA-LIGASE-RXN:Leucine--tRNA ligase	0.65 ATP_c1 + LEU_c1 + LEU_tRNAs_c1 + PROTON_c1 + 0.35 aATP_c1 --> AMP_c1 + Charged_LEU_tRNAs_c1 + 0.65 PPI_c1 + 0.35 aPPI_c1	c1	tRNA charging pathway	111	6.1.1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_ASPARTATE_PROTON_vc1	L_ASPARTATE_PROTON_vc	L_ASPARTATE_c1 + PROTON_v1 --> L_ASPARTATE_v1 + PROTON_c1	v1c1		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6PGLUCONOLACT_RXN_p1	6PGLUCONOLACT-RXN:NIL	D_6_P_GLUCONO_DELTA_LACTONE_p1 + WATER_p1 --> CPD_2961_p1 + PROTON_p1	p1	Pentose phosphate pathway	5	3.1.1.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LEUCINE_TRNA_LIGASE_RXN_c2	LEUCINE--TRNA-LIGASE-RXN:Leucine--tRNA ligase	0.65 ATP_c2 + LEU_c2 + LEU_tRNAs_c2 + PROTON_c2 + 0.35 aATP_c2 --> AMP_c2 + Charged_LEU_tRNAs_c2 + 0.65 PPI_c2 + 0.35 aPPI_c2	c2	tRNA charging pathway	111	6.1.1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHE_pc2	PHE_pc	PHE_p2 <=> PHE_c2	p2c2	Intracellular transport	115	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6PGLUCONOLACT_RXN_p2	6PGLUCONOLACT-RXN:NIL	D_6_P_GLUCONO_DELTA_LACTONE_p2 + WATER_p2 --> CPD_2961_p2 + PROTON_p2	p2	Pentose phosphate pathway	5	3.1.1.31	0.3043517613	0.304451099569	0.304970326695	0.305583462995	0.306793731727	0.308921461173	0.313420177084	0.321049473797	0.330617608563	0.33979204218
PRO_PROTON_rev_vc2	PRO_PROTON_rev_vc	PROTON_v2 + PRO_v2 --> PROTON_c2 + PRO_c2	c2v2		116	NA	0.000132019568339	0.000131826584817	0.000130817887151	0.000129626753014	0.000127275575305	0.000122694094504	0.000113986273898	9.81926949865e-05	7.99502292423e-05	6.07252818683e-05
PRO_PROTON_rev_vc1	PRO_PROTON_rev_vc	PROTON_v1 + PRO_v1 --> PROTON_c1 + PRO_c1	v1c1		116	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOMOSERDEHYDROG_RXN_NADP_p1	HOMOSERDEHYDROG-RXN:Homoserine dehydrogenase	L_ASPARTATE_SEMIALDEHYDE_p1 + NADPH_p1 + PROTON_p1 --> HOMO_SER_p1 + NADP_p1	p1	homoserine biosynthesis	68	1.1.1.3	0.0114179096562	0.00724690004507	0.00996337416685	0.0112109634471	0.0110076183294	0.0119311727765	0.0110843959811	0.00919826803305	0.00777462030644	0.0110815443312
